source_file,original_state,original_district,standardized_state,standardized_district,mapping_reason,confidence
District_FloodImpact.csv,,Agar Malwa,,Agar Malwa,unchanged source name,HIGH
District_FloodImpact.csv,,Datia,,Datia,unchanged source name,HIGH
District_FloodImpact.csv,,Chhatarpur,,Chhatarpur,unchanged source name,HIGH
District_FloodImpact.csv,,Panna,,Panna,unchanged source name,HIGH
District_FloodImpact.csv,,Betul,,Betul,unchanged source name,HIGH
District_FloodImpact.csv,,Niwari,,Niwari,unchanged source name,HIGH
District_FloodImpact.csv,,Gondiya,,Gondiya,unchanged source name,HIGH
District_FloodImpact.csv,,Bhandara,,Bhandara,unchanged source name,HIGH
District_FloodImpact.csv,,Jalgaon,,Jalgaon,unchanged source name,HIGH
District_FloodImpact.csv,,Wardha,,Wardha,unchanged source name,HIGH
District_FloodImpact.csv,,Buldana,,Buldana,unchanged source name,HIGH
District_FloodImpact.csv,,Akola,,Akola,unchanged source name,HIGH
District_FloodImpact.csv,,Nashik,,Nashik,unchanged source name,HIGH
District_FloodImpact.csv,,Gadchiroli,,Gadchiroli,unchanged source name,HIGH
District_FloodImpact.csv,,Washim,,Washim,unchanged source name,HIGH
District_FloodImpact.csv,,Chandrapur,,Chandrapur,unchanged source name,HIGH
District_FloodImpact.csv,,Yavatmal,,Yavatmal,unchanged source name,HIGH
District_FloodImpact.csv,,Jalna,,Jalna,unchanged source name,HIGH
District_FloodImpact.csv,,Ahmadnagar,,Ahmadnagar,unchanged source name,HIGH
District_FloodImpact.csv,,Hingoli,,Hingoli,unchanged source name,HIGH
District_FloodImpact.csv,,Nanded,,Nanded,unchanged source name,HIGH
District_FloodImpact.csv,,Parbhani,,Parbhani,unchanged source name,HIGH
District_FloodImpact.csv,,Pune,,Pune,unchanged source name,HIGH
District_FloodImpact.csv,,Bid,,Bid,unchanged source name,HIGH
District_FloodImpact.csv,,Mumbai,,Mumbai,unchanged source name,HIGH
District_FloodImpact.csv,,Latur,,Latur,unchanged source name,HIGH
District_FloodImpact.csv,,Osmanabad,,Osmanabad,unchanged source name,HIGH
District_FloodImpact.csv,,Solapur,,Solapur,unchanged source name,HIGH
District_FloodImpact.csv,,Satara,,Satara,unchanged source name,HIGH
District_FloodImpact.csv,,Ratnagiri,,Ratnagiri,unchanged source name,HIGH
District_FloodImpact.csv,,Sangli,,Sangli,unchanged source name,HIGH
District_FloodImpact.csv,,Kolhapur,,Kolhapur,unchanged source name,HIGH
District_FloodImpact.csv,,Sindhudurg,,Sindhudurg,unchanged source name,HIGH
District_FloodImpact.csv,,Thane,,Thane,unchanged source name,HIGH
District_FloodImpact.csv,,Palghar,,Palghar,unchanged source name,HIGH
District_FloodImpact.csv,,Nandurbar,,Nandurbar,unchanged source name,HIGH
District_FloodImpact.csv,,Amravati,,Amravati,unchanged source name,HIGH
District_FloodImpact.csv,,Dhule,,Dhule,unchanged source name,HIGH
District_FloodImpact.csv,,Nagpur,,Nagpur,unchanged source name,HIGH
District_FloodImpact.csv,,Mumbai Suburban,,Mumbai Suburban,unchanged source name,HIGH
District_FloodImpact.csv,,Kamjong,,Kamjong,unchanged source name,HIGH
District_FloodImpact.csv,,Senapati,,Senapati,unchanged source name,HIGH
District_FloodImpact.csv,,Tamenglong,,Tamenglong,unchanged source name,HIGH
District_FloodImpact.csv,,Imphal West,,Imphal West,unchanged source name,HIGH
District_FloodImpact.csv,,Kakching,,Kakching,unchanged source name,HIGH
District_FloodImpact.csv,,Bishnupur,,Bishnupur,unchanged source name,HIGH
District_FloodImpact.csv,,Chandel,,Chandel,unchanged source name,HIGH
District_FloodImpact.csv,,Churachandpur,,Churachandpur,unchanged source name,HIGH
District_FloodImpact.csv,,Imphal East,,Imphal East,unchanged source name,HIGH
District_FloodImpact.csv,,Jiribam,,Jiribam,unchanged source name,HIGH
District_FloodImpact.csv,,Kangpokpi,,Kangpokpi,unchanged source name,HIGH
District_FloodImpact.csv,,Thoubal,,Thoubal,unchanged source name,HIGH
District_FloodImpact.csv,,Tengnoupal,,Tengnoupal,unchanged source name,HIGH
District_FloodImpact.csv,,Ukhrul,,Ukhrul,unchanged source name,HIGH
District_FloodImpact.csv,,Noney,,Noney,unchanged source name,HIGH
District_FloodImpact.csv,,Pherzawl,,Pherzawl,unchanged source name,HIGH
District_FloodImpact.csv,,Ribhoi,,Ribhoi,unchanged source name,HIGH
District_FloodImpact.csv,,West Khasi Hills,,West Khasi Hills,unchanged source name,HIGH
District_FloodImpact.csv,,East Jaintia Hills,,East Jaintia Hills,unchanged source name,HIGH
District_FloodImpact.csv,,East Khasi Hills,,East Khasi Hills,unchanged source name,HIGH
District_FloodImpact.csv,,South Garo Hills,,South Garo Hills,unchanged source name,HIGH
District_FloodImpact.csv,,West Garo Hills,,West Garo Hills,unchanged source name,HIGH
District_FloodImpact.csv,,East Garo Hills,,East Garo Hills,unchanged source name,HIGH
District_FloodImpact.csv,,West Jaintia Hills,,West Jaintia Hills,unchanged source name,HIGH
District_FloodImpact.csv,,South West Khasi Hills,,South West Khasi Hills,unchanged source name,HIGH
District_FloodImpact.csv,,North Garo Hills,,North Garo Hills,unchanged source name,HIGH
District_FloodImpact.csv,,South West Garo Hills,,South West Garo Hills,unchanged source name,HIGH
District_FloodImpact.csv,,Kolasib,,Kolasib,unchanged source name,HIGH
District_FloodImpact.csv,,Aizawl,,Aizawl,unchanged source name,HIGH
District_FloodImpact.csv,,Mamit,,Mamit,unchanged source name,HIGH
District_FloodImpact.csv,,Champhai,,Champhai,unchanged source name,HIGH
District_FloodImpact.csv,,Serchhip,,Serchhip,unchanged source name,HIGH
District_FloodImpact.csv,,Lunglei,,Lunglei,unchanged source name,HIGH
District_FloodImpact.csv,,Saiha,,Saiha,unchanged source name,HIGH
District_FloodImpact.csv,,Lawngtlai,,Lawngtlai,unchanged source name,HIGH
District_FloodImpact.csv,,Mon,,Mon,unchanged source name,HIGH
District_FloodImpact.csv,,Longleng,,Longleng,unchanged source name,HIGH
District_FloodImpact.csv,,Mokokchung,,Mokokchung,unchanged source name,HIGH
District_FloodImpact.csv,,Tuensang,,Tuensang,unchanged source name,HIGH
District_FloodImpact.csv,,Kiphire,,Kiphire,unchanged source name,HIGH
District_FloodImpact.csv,,Peren,,Peren,unchanged source name,HIGH
District_FloodImpact.csv,,Wokha,,Wokha,unchanged source name,HIGH
District_FloodImpact.csv,,Zunheboto,,Zunheboto,unchanged source name,HIGH
District_FloodImpact.csv,,Phek,,Phek,unchanged source name,HIGH
District_FloodImpact.csv,,Kohima,,Kohima,unchanged source name,HIGH
District_FloodImpact.csv,,Dimapur,,Dimapur,unchanged source name,HIGH
District_FloodImpact.csv,,Bhadrak,,Bhadrak,unchanged source name,HIGH
District_FloodImpact.csv,,Dhenkanal,,Dhenkanal,unchanged source name,HIGH
District_FloodImpact.csv,,Jajapur,,Jajapur,unchanged source name,HIGH
District_FloodImpact.csv,,Subarnapur,,Subarnapur,unchanged source name,HIGH
District_FloodImpact.csv,,Nuapada,,Nuapada,unchanged source name,HIGH
District_FloodImpact.csv,,Balangir,,Balangir,unchanged source name,HIGH
District_FloodImpact.csv,,Baudh,,Baudh,unchanged source name,HIGH
District_FloodImpact.csv,,Cuttack,,Cuttack,unchanged source name,HIGH
District_FloodImpact.csv,,Kandhamal,,Kandhamal,unchanged source name,HIGH
District_FloodImpact.csv,,Nayagarh,,Nayagarh,unchanged source name,HIGH
District_FloodImpact.csv,,Khordha,,Khordha,unchanged source name,HIGH
District_FloodImpact.csv,,Kalahandi,,Kalahandi,unchanged source name,HIGH
District_FloodImpact.csv,,Jagatsinghapur,,Jagatsinghapur,unchanged source name,HIGH
District_FloodImpact.csv,,Puri,,Puri,unchanged source name,HIGH
District_FloodImpact.csv,,Nabarangapur,,Nabarangapur,unchanged source name,HIGH
District_FloodImpact.csv,,Rayagada,,Rayagada,unchanged source name,HIGH
District_FloodImpact.csv,,Koraput,,Koraput,unchanged source name,HIGH
District_FloodImpact.csv,,Malkangiri,,Malkangiri,unchanged source name,HIGH
District_FloodImpact.csv,,Anugul,,Anugul,unchanged source name,HIGH
District_FloodImpact.csv,,Kendrapara,,Kendrapara,unchanged source name,HIGH
District_FloodImpact.csv,,Ganjam,,Ganjam,unchanged source name,HIGH
District_FloodImpact.csv,,Gajapati,,Gajapati,unchanged source name,HIGH
District_FloodImpact.csv,,Mayurbhanj,,Mayurbhanj,unchanged source name,HIGH
District_FloodImpact.csv,,Sundargarh,,Sundargarh,unchanged source name,HIGH
District_FloodImpact.csv,,Kendujhar,,Kendujhar,unchanged source name,HIGH
District_FloodImpact.csv,,Baleshwar,,Baleshwar,unchanged source name,HIGH
District_FloodImpact.csv,,Jharsuguda,,Jharsuguda,unchanged source name,HIGH
District_FloodImpact.csv,,Bargarh,,Bargarh,unchanged source name,HIGH
District_FloodImpact.csv,,Debagarh,,Debagarh,unchanged source name,HIGH
District_FloodImpact.csv,,Sambalpur,,Sambalpur,unchanged source name,HIGH
District_FloodImpact.csv,,Puducherry,,Puducherry,unchanged source name,HIGH
District_FloodImpact.csv,,Karaikal,,Karaikal,unchanged source name,HIGH
District_FloodImpact.csv,,Mahe,,Mahe,unchanged source name,HIGH
District_FloodImpact.csv,,Yanam,,Yanam,unchanged source name,HIGH
District_FloodImpact.csv,,Gurdaspur,,Gurdaspur,unchanged source name,HIGH
District_FloodImpact.csv,,Hoshiarpur,,Hoshiarpur,unchanged source name,HIGH
District_FloodImpact.csv,,Amritsar,,Amritsar,unchanged source name,HIGH
District_FloodImpact.csv,,Jalandhar,,Jalandhar,unchanged source name,HIGH
District_FloodImpact.csv,,Tarn Taran,,Tarn Taran,unchanged source name,HIGH
District_FloodImpact.csv,,Rupnagar,,Rupnagar,unchanged source name,HIGH
District_FloodImpact.csv,,Shahid Bhagat Singh Nagar,,Shahid Bhagat Singh Nagar,unchanged source name,HIGH
District_FloodImpact.csv,,Fazilka,,Fazilka,unchanged source name,HIGH
District_FloodImpact.csv,,Moga,,Moga,unchanged source name,HIGH
District_FloodImpact.csv,,Ludhiana,,Ludhiana,unchanged source name,HIGH
District_FloodImpact.csv,,Sahibzada Ajit Singh Nag*,,Sahibzada Ajit Singh Nag*,unchanged source name,HIGH
District_FloodImpact.csv,,Faridkot,,Faridkot,unchanged source name,HIGH
District_FloodImpact.csv,,Fatehgarh Sahib,,Fatehgarh Sahib,unchanged source name,HIGH
District_FloodImpact.csv,,Sri Muktsar Sahib,,Sri Muktsar Sahib,unchanged source name,HIGH
District_FloodImpact.csv,,Sangrur,,Sangrur,unchanged source name,HIGH
District_FloodImpact.csv,,Barnala,,Barnala,unchanged source name,HIGH
District_FloodImpact.csv,,Bathinda,,Bathinda,unchanged source name,HIGH
District_FloodImpact.csv,,Patiala,,Patiala,unchanged source name,HIGH
District_FloodImpact.csv,,Mansa,,Mansa,unchanged source name,HIGH
District_FloodImpact.csv,,Firozpur,,Firozpur,unchanged source name,HIGH
District_FloodImpact.csv,,Pathankot,,Pathankot,unchanged source name,HIGH
District_FloodImpact.csv,,Kapurthala,,Kapurthala,unchanged source name,HIGH
District_FloodImpact.csv,,Churu,,Churu,unchanged source name,HIGH
District_FloodImpact.csv,,Jhunjhunun,,Jhunjhunun,unchanged source name,HIGH
District_FloodImpact.csv,,Jaisalmer,,Jaisalmer,unchanged source name,HIGH
District_FloodImpact.csv,,Sikar,,Sikar,unchanged source name,HIGH
District_FloodImpact.csv,,Alwar,,Alwar,unchanged source name,HIGH
District_FloodImpact.csv,,Jaipur,,Jaipur,unchanged source name,HIGH
District_FloodImpact.csv,,Jodhpur,,Jodhpur,unchanged source name,HIGH
District_FloodImpact.csv,,Bharatpur,,Bharatpur,unchanged source name,HIGH
District_FloodImpact.csv,,Nagaur,,Nagaur,unchanged source name,HIGH
District_FloodImpact.csv,,Dausa,,Dausa,unchanged source name,HIGH
District_FloodImpact.csv,,Karauli,,Karauli,unchanged source name,HIGH
District_FloodImpact.csv,,Dhaulpur,,Dhaulpur,unchanged source name,HIGH
District_FloodImpact.csv,,Barmer,,Barmer,unchanged source name,HIGH
District_FloodImpact.csv,,Sawai Madhopur,,Sawai Madhopur,unchanged source name,HIGH
District_FloodImpact.csv,,Tonk,,Tonk,unchanged source name,HIGH
District_FloodImpact.csv,,Pali,,Pali,unchanged source name,HIGH
District_FloodImpact.csv,,Bhilwara,,Bhilwara,unchanged source name,HIGH
District_FloodImpact.csv,,Jalor,,Jalor,unchanged source name,HIGH
District_FloodImpact.csv,,Bundi,,Bundi,unchanged source name,HIGH
District_FloodImpact.csv,,Kota,,Kota,unchanged source name,HIGH
District_FloodImpact.csv,,Sirohi,,Sirohi,unchanged source name,HIGH
District_FloodImpact.csv,,Baran,,Baran,unchanged source name,HIGH
District_FloodImpact.csv,,Udaipur,,Udaipur,unchanged source name,HIGH
District_FloodImpact.csv,,Jhalawar,,Jhalawar,unchanged source name,HIGH
District_FloodImpact.csv,,Dungarpur,,Dungarpur,unchanged source name,HIGH
District_FloodImpact.csv,,Banswara,,Banswara,unchanged source name,HIGH
District_FloodImpact.csv,,Ajmer,,Ajmer,unchanged source name,HIGH
District_FloodImpact.csv,,Rajsamand,,Rajsamand,unchanged source name,HIGH
District_FloodImpact.csv,,Chittaurgarh,,Chittaurgarh,unchanged source name,HIGH
District_FloodImpact.csv,,Ganganagar,,Ganganagar,unchanged source name,HIGH
District_FloodImpact.csv,,Hanumangarh,,Hanumangarh,unchanged source name,HIGH
District_FloodImpact.csv,,Bikaner,,Bikaner,unchanged source name,HIGH
District_FloodImpact.csv,,Pratapgarh,,Pratapgarh,unchanged source name,HIGH
District_FloodImpact.csv,,North  District,,North District,format-only: trimmed or collapsed whitespace,HIGH
District_FloodImpact.csv,,West District,,West District,unchanged source name,HIGH
District_FloodImpact.csv,,South District,,South District,unchanged source name,HIGH
District_FloodImpact.csv,,East District,,East District,unchanged source name,HIGH
District_FloodImpact.csv,,Adilabad,,Adilabad,unchanged source name,HIGH
District_FloodImpact.csv,,Hyderabad,,Hyderabad,unchanged source name,HIGH
District_FloodImpact.csv,,Jagitial,,Jagitial,unchanged source name,HIGH
District_FloodImpact.csv,,Jangoan,,Jangoan,unchanged source name,HIGH
District_FloodImpact.csv,,Mulugu,,Mulugu,unchanged source name,HIGH
District_FloodImpact.csv,,Jogulamba Gadwal,,Jogulamba Gadwal,unchanged source name,HIGH
District_FloodImpact.csv,,Kamareddy,,Kamareddy,unchanged source name,HIGH
District_FloodImpact.csv,,Karimnagar,,Karimnagar,unchanged source name,HIGH
District_FloodImpact.csv,,Khammam,,Khammam,unchanged source name,HIGH
District_FloodImpact.csv,,Kumuram Bheem Asifabad,,Kumuram Bheem Asifabad,unchanged source name,HIGH
District_FloodImpact.csv,,Mahabubabad,,Mahabubabad,unchanged source name,HIGH
District_FloodImpact.csv,,Mahabubnagar,,Mahabubnagar,unchanged source name,HIGH
District_FloodImpact.csv,,Mancherial,,Mancherial,unchanged source name,HIGH
District_FloodImpact.csv,,Medak,,Medak,unchanged source name,HIGH
District_FloodImpact.csv,,Medchal Malkajgiri,,Medchal Malkajgiri,unchanged source name,HIGH
District_FloodImpact.csv,,Nagarkurnool,,Nagarkurnool,unchanged source name,HIGH
District_FloodImpact.csv,,Nalgonda,,Nalgonda,unchanged source name,HIGH
District_FloodImpact.csv,,Nirmal,,Nirmal,unchanged source name,HIGH
District_FloodImpact.csv,,Nizamabad,,Nizamabad,unchanged source name,HIGH
District_FloodImpact.csv,,Peddapalli,,Peddapalli,unchanged source name,HIGH
District_FloodImpact.csv,,Rajanna Sircilla,,Rajanna Sircilla,unchanged source name,HIGH
District_FloodImpact.csv,,Ranga Reddy,,Ranga Reddy,unchanged source name,HIGH
District_FloodImpact.csv,,Sangareddy,,Sangareddy,unchanged source name,HIGH
District_FloodImpact.csv,,Siddipet,,Siddipet,unchanged source name,HIGH
District_FloodImpact.csv,,Suryapet,,Suryapet,unchanged source name,HIGH
District_FloodImpact.csv,,Vikarabad,,Vikarabad,unchanged source name,HIGH
District_FloodImpact.csv,,Wanaparthy,,Wanaparthy,unchanged source name,HIGH
District_FloodImpact.csv,,Warangal Rural,,Warangal Rural,unchanged source name,HIGH
District_FloodImpact.csv,,Warangal Urban,,Warangal Urban,unchanged source name,HIGH
District_FloodImpact.csv,,Yadadri Bhuvanagiri,,Yadadri Bhuvanagiri,unchanged source name,HIGH
District_FloodImpact.csv,,Bhadradri Kothagudem,,Bhadradri Kothagudem,unchanged source name,HIGH
District_FloodImpact.csv,,Jayashankar,,Jayashankar,unchanged source name,HIGH
District_FloodImpact.csv,,Narayanpet,,Narayanpet,unchanged source name,HIGH
District_FloodImpact.csv,,North Tripura,,North Tripura,unchanged source name,HIGH
District_FloodImpact.csv,,Dhalai,,Dhalai,unchanged source name,HIGH
District_FloodImpact.csv,,Sipahijala,,Sipahijala,unchanged source name,HIGH
District_FloodImpact.csv,,Gomati,,Gomati,unchanged source name,HIGH
District_FloodImpact.csv,,Khowai,,Khowai,unchanged source name,HIGH
District_FloodImpact.csv,,West Tripura,,West Tripura,unchanged source name,HIGH
District_FloodImpact.csv,,South Tripura,,South Tripura,unchanged source name,HIGH
District_FloodImpact.csv,,Unokoti,,Unokoti,unchanged source name,HIGH
District_FloodImpact.csv,,Amroha,,Amroha,unchanged source name,HIGH
District_FloodImpact.csv,,Hapur,,Hapur,unchanged source name,HIGH
District_FloodImpact.csv,,Bareilly,,Bareilly,unchanged source name,HIGH
District_FloodImpact.csv,,Pilibhit,,Pilibhit,unchanged source name,HIGH
District_FloodImpact.csv,,Bulandshahr,,Bulandshahr,unchanged source name,HIGH
District_FloodImpact.csv,,Gautam Buddha Nagar,,Gautam Buddha Nagar,unchanged source name,HIGH
District_FloodImpact.csv,,Kheri,,Kheri,unchanged source name,HIGH
District_FloodImpact.csv,,Budaun,,Budaun,unchanged source name,HIGH
District_FloodImpact.csv,,Bahraich,,Bahraich,unchanged source name,HIGH
District_FloodImpact.csv,,Shahjahanpur,,Shahjahanpur,unchanged source name,HIGH
District_FloodImpact.csv,,Aligarh,,Aligarh,unchanged source name,HIGH
District_FloodImpact.csv,,Kasganj,,Kasganj,unchanged source name,HIGH
District_FloodImpact.csv,,Mathura,,Mathura,unchanged source name,HIGH
District_FloodImpact.csv,,Shrawasti,,Shrawasti,unchanged source name,HIGH
District_FloodImpact.csv,,Sitapur,,Sitapur,unchanged source name,HIGH
District_FloodImpact.csv,,Hathras,,Hathras,unchanged source name,HIGH
District_FloodImpact.csv,,Etah,,Etah,unchanged source name,HIGH
District_FloodImpact.csv,,Hardoi,,Hardoi,unchanged source name,HIGH
District_FloodImpact.csv,,Farrukhabad,,Farrukhabad,unchanged source name,HIGH
District_FloodImpact.csv,,Firozabad,,Firozabad,unchanged source name,HIGH
District_FloodImpact.csv,,Siddharthnagar,,Siddharthnagar,unchanged source name,HIGH
District_FloodImpact.csv,,Mainpuri,,Mainpuri,unchanged source name,HIGH
District_FloodImpact.csv,,Mahrajganj,,Mahrajganj,unchanged source name,HIGH
District_FloodImpact.csv,,Agra,,Agra,unchanged source name,HIGH
District_FloodImpact.csv,,Gonda,,Gonda,unchanged source name,HIGH
District_FloodImpact.csv,,Bara Banki,,Bara Banki,unchanged source name,HIGH
District_FloodImpact.csv,,Kushinagar,,Kushinagar,unchanged source name,HIGH
District_FloodImpact.csv,,Kannauj,,Kannauj,unchanged source name,HIGH
District_FloodImpact.csv,,Lucknow,,Lucknow,unchanged source name,HIGH
District_FloodImpact.csv,,Basti,,Basti,unchanged source name,HIGH
District_FloodImpact.csv,,Gorakhpur,,Gorakhpur,unchanged source name,HIGH
District_FloodImpact.csv,,Sant Kabir Nagar,,Sant Kabir Nagar,unchanged source name,HIGH
District_FloodImpact.csv,,Unnao,,Unnao,unchanged source name,HIGH
District_FloodImpact.csv,,Etawah,,Etawah,unchanged source name,HIGH
